Gene,AHR,ARID1A,ARRDC3,ATL1,BAK1,BCL2L11,BCORL1,BPGM,C3orf72,C19orf26,CBFA2T3,CBL,CDKN1A,CDKN1B,CDKN1C,CEBPA,CEBPB,CEBPE,CELF2,CITED1,CKS1B,CLDN6,CNN1,CNNM4,COL1A1,COL2A1,CSRNP1,DLX2,DUSP9,EGR1,ELMSAN1,ETS2,FEV,FOSB,FOXA1,FOXA3,FOXF1,FOXL2,FOXO4,GLB1L2,HES7,HK2,HNF4A,HOXA13,HOXB9,HOXC13,IER5L,IGDCC3,IKZF3,IRF1,ISL2,JUN,KIAA1804,KIF2C,KIF18B,KLF1,KMT2A,LHX1,LYL1,MAML2,MAP2K3,MAP2K6,MAP4K3,MAP4K5,MAP7D1,MAPK1,MEIS1,MIDN,NCL,NIT1,OSR2,PLK4,POU3F2,PRDM1,PRTG,PTPN1,PTPN9,PTPN12,PTPN13,RHOXF2,RREB1,RUNX1T1,S1PR2,SAMD1,SET,SGK1,SLC4A1,SLC6A9,SLC38A2,SNAI1,SPI1,STIL,TBX2,TBX3,TGFBR2,TMSB4X,TP73,TSC22D1,UBASH3A,UBASH3B,ZBTB1,ZBTB10,ZBTB25,ZC3HAV1,ZNF318,control
CHST3,6.5425563,0.5130989,13.637968,24.239954,17.249174,7.126279,10.8092165,21.278965,2.6656435,20.836262,9.473215,12.890301,5.729911,10.212662,2.539682,8.779565,10.308234,17.293255,6.651353,3.9976091,15.706934,20.584059,21.273949,8.96691,5.9288907,7.3078284,9.55402,13.609314,160.1977,5.259573,12.06638,18.645832,9.015653,14.411626,10.330818,8.480677,16.72377,7.919487,7.1056223,6.7299695,0.5591904,5.57428,4.5516586,10.702549,8.268752,8.538948,5.395316,15.13967,18.068293,9.96829,4.6628194,3.8587718,1.7438209,12.379822,6.2752333,27.919262,2.2991533,7.1685276,4.9131756,10.246525,5.622523,8.39546,5.703223,10.618548,13.942681,5.7922,10.31826,2.087419,3.480947,6.6626873,18.25437,1.956367,6.5769644,9.929561,11.249928,10.853844,6.3451157,12.212636,2.6540895,5.482431,7.754593,14.191204,8.533953,11.887437,273.85626,6.772505,19.377226,9.564376,3.5083947,7.186508,8.174521,6.615286,16.893723,9.590053,6.188779,8.386674,1.3183669,6.441286,14.599516,27.01445,9.175587,6.1250696,17.768341,9.806342,9.509605,226.50307
DDIT4,175.12091,23.245766,93.51017,105.386215,215.77414,87.338455,92.62286,70.97926,42.134274,212.16759,138.04704,121.31459,78.38213,118.388596,44.35735,64.641045,70.25205,207.75414,77.69656,39.067513,25.69038,179.48743,188.20937,91.44268,503.16864,464.09515,85.35143,135.6668,201.71101,65.782196,165.05124,261.5338,165.70282,122.890366,169.97125,125.60773,140.32292,114.402725,48.67689,87.76022,52.103146,54.092854,35.552845,45.77581,108.01759,66.85994,82.31587,99.74372,148.28407,64.40162,131.43451,38.163708,46.454144,104.65507,60.84787,458.4763,52.090538,54.797745,95.90037,143.05779,107.851585,162.974,65.97425,72.179924,181.97528,125.6766,142.05177,64.21072,60.449444,27.029984,203.62773,21.921284,53.802544,50.185974,116.6326,61.64025,55.443092,89.9911,45.298836,70.96838,76.638,128.04741,110.98572,117.58168,210.24417,86.43432,241.65161,92.203125,58.12731,108.9597,112.153946,92.444855,132.45552,101.72924,116.90487,86.18198,58.370552,56.58458,172.73912,218.07422,123.75883,32.961155,105.51479,91.04782,123.512054,2327.142
PLAU,5.3654466,0.9837793,3.409748,2.5941567,12.633093,5.2862496,2.7792127,2.6474915,1.6858127,4.965753,9.348231,4.596386,3.8392694,4.9513273,2.430172,9.8656645,7.5404196,19.28512,3.499672,2.832765,1.9116633,3.1551754,3.2326827,3.4482872,3.3999324,7.3626156,4.891808,11.2463255,3.2095687,1.3450745,5.366169,15.039564,2.9715962,5.636375,7.331402,2.3616593,4.660203,5.7109284,1.572716,4.020879,3.7827547,1.8352515,13.30242,2.9348443,6.861087,3.2282848,2.8178203,3.07268,2.9867115,3.89226,7.889134,1.5497544,2.6993902,2.822034,2.2673633,13.122714,1.7034531,3.1266894,3.2265613,4.540162,5.562097,6.957074,3.8054156,3.4561234,4.693887,9.908596,5.904368,2.816568,1.2770365,2.7691302,21.516571,0.59161836,2.609057,0.5329939,3.074122,2.0366282,3.7379327,1.8928704,2.0901475,2.258805,2.3399851,7.639442,3.8620021,3.0616336,7.0624585,3.4728515,6.6525855,4.997892,1.6040586,4.0695906,6.5740223,4.4017315,4.5957565,5.7152414,5.446917,2.661239,2.0421069,1.7214305,7.646836,7.731018,8.200641,0.8258819,3.089065,4.182233,5.164545,86.92305
SNCG,37.027187,9.520842,11.243733,10.226628,42.391056,17.068214,12.939783,13.547421,14.153813,23.999609,24.640278,25.980911,14.0569725,26.932604,9.94921,21.492994,24.31856,54.883003,19.990608,11.86876,11.333686,23.331764,20.142912,21.025661,18.917046,60.63635,11.711868,21.548325,17.68339,9.452944,36.863426,66.32614,37.775547,21.095667,39.36984,21.278494,35.00757,20.15207,5.1463194,19.38708,3.7559876,11.884153,14.08306,25.252447,41.313408,21.370857,18.120575,25.041903,28.893978,26.739578,17.362331,10.583127,7.9122095,20.500418,10.561409,54.795273,8.925655,17.072767,12.323925,20.803549,20.623867,36.231495,16.03546,12.839694,28.492765,44.619167,23.756788,17.037422,7.1872735,7.677925,64.612915,1.379005,11.277044,9.085115,29.68554,14.593875,12.119457,12.255637,11.664814,23.109846,13.645945,27.917305,63.252975,23.387125,58.544754,17.004967,34.578663,17.118017,14.524071,24.963533,21.23862,16.062943,28.680517,15.697056,18.79437,16.135462,11.41175,18.857,27.157701,34.963066,26.737503,16.13213,30.22995,13.541512,31.398182,387.50394
HHEX,598.308,207.43669,400.34833,370.72086,1312.8511,503.8569,459.73544,428.10577,236.85881,759.00916,583.764,619.42755,297.34668,475.9676,198.24348,547.9692,464.88635,1225.7189,419.74982,204.58214,227.84381,630.8383,655.2599,470.9386,309.44226,512.5576,375.17633,627.7513,658.8262,297.774,782.15643,1228.6676,753.0061,517.5012,788.9485,462.78473,766.0495,671.3375,195.05028,398.00732,131.69128,292.29425,237.74098,291.93933,697.9292,364.9284,393.95352,559.83124,719.6538,394.82098,498.06595,244.06123,250.22406,544.0082,232.51184,1614.6746,218.67133,350.24207,347.81335,510.3294,467.4007,732.90344,331.18253,314.0155,700.8906,726.7163,722.72253,267.83704,202.19595,152.62798,906.41797,111.408066,345.01126,289.58655,621.5117,394.80408,367.02274,364.1095,247.37744,346.22772,313.86066,638.9132,471.9074,445.9699,845.98535,445.68793,874.8104,498.99564,249.29507,448.76117,630.6865,318.30493,532.151,651.77527,515.5711,444.14316,264.81342,374.71204,695.56866,1076.789,641.6089,171.91187,647.8263,428.99905,521.021,10130.818
HELLS,401.27405,159.69598,300.14346,267.58026,935.15753,364.53433,338.8206,330.74722,226.73657,591.2634,477.03287,442.5572,254.3684,374.21442,141.73956,431.2977,382.0781,1019.95166,298.04468,142.27777,149.7463,486.3279,493.45615,329.04147,249.83694,348.09628,269.3339,508.42685,514.1564,218.57558,555.1756,894.6194,507.48746,402.38464,622.069,373.06363,586.76843,513.2015,156.33148,322.25397,111.70139,219.01422,196.20798,207.32455,538.1502,299.53625,316.27393,437.67523,551.22534,275.50592,374.45187,178.37144,167.77339,408.22202,178.44437,1230.117,152.83812,271.6398,282.95334,384.91705,323.18448,538.83203,240.20734,240.28645,481.7467,590.08246,548.3135,218.76266,142.04109,114.99678,716.0973,79.434235,282.59775,223.18808,484.0556,298.69318,280.9832,273.0856,181.93138,259.78342,206.47777,502.2657,349.19806,340.0166,638.19305,319.5364,655.51385,368.4599,191.91187,335.98615,530.61035,218.98079,439.5796,459.96237,392.9146,337.65582,198.30753,259.77954,556.0567,797.2137,472.53934,144.44025,476.9319,323.78613,388.5906,7742.6753
ENTPD1,5.8207636,1.763941,4.384767,3.4109678,15.472397,4.729922,5.095703,7.1933556,3.2968445,6.909853,12.463979,6.178488,3.726363,6.622031,2.336615,35.75079,13.971382,60.613907,7.1230493,1.9902337,3.4885275,4.4001365,6.6398387,3.6373613,5.1678753,10.121837,5.5222044,7.3899136,7.760497,5.001274,10.896947,12.939268,6.6014714,7.3003545,11.426897,4.687935,8.141455,6.674463,2.2306495,5.8204126,3.2302954,4.855878,1.1889589,6.2434764,12.088407,8.341607,8.379581,7.967349,6.5184164,4.8144155,7.6094246,3.9728103,2.5397549,6.097399,2.9832828,13.571502,0.58804554,6.3881803,4.6235623,10.019159,6.870915,9.424647,3.4944472,1.6271993,9.307512,5.305381,9.438105,2.0188315,1.9215883,4.357298,24.21578,1.0254968,1.5322404,4.34706,8.193356,2.4094741,3.0744488,3.7592933,4.7208786,9.655873,3.7663577,8.154768,4.3280897,9.531528,23.148256,4.0237513,9.256134,5.8684835,1.8028117,11.373004,7.8897967,2.9760919,8.711705,5.1107197,7.4968877,4.583539,2.4209354,4.6457844,8.334842,10.133113,6.4748015,5.725054,5.7895436,5.4307303,4.0882344,116.54862
SLF2,75.22176,31.077848,51.108295,45.388905,159.624,56.139565,53.360153,57.530952,38.760555,94.29886,80.15015,73.51582,42.267677,64.12486,29.495392,87.28854,65.47495,188.26292,57.440174,29.114647,28.173405,91.50396,86.823875,54.60795,45.89585,72.86106,46.322056,87.43817,95.02944,31.610569,94.97015,145.89941,79.808205,68.0318,106.36026,62.833546,99.253815,92.09804,24.186443,52.21635,12.227997,40.90631,33.49169,53.30142,90.37129,51.37522,56.270218,78.038185,104.14956,55.041824,60.873318,29.761475,30.055191,73.34643,35.001076,220.92448,30.745651,48.72821,45.717148,61.730976,57.296,90.815544,38.051807,36.78389,86.39263,95.67973,91.21408,38.266422,30.496428,17.153852,120.57165,11.442715,44.542202,37.042465,86.815285,59.123276,43.741028,43.985767,33.519608,46.515884,40.32304,86.7214,58.90315,54.758045,113.89471,59.748367,101.05759,65.26574,34.698997,62.900875,84.90176,42.99677,72.50588,80.07338,57.62391,56.395565,40.108685,43.77291,87.9847,143.32031,82.19496,28.691856,85.0218,52.365147,63.70088,1302.6105
DUSP5,18.55987,4.176926,15.18369,13.676832,46.075672,17.59132,13.128168,14.256019,7.195961,30.541088,25.54738,20.15707,15.095545,22.45332,9.231883,19.164402,14.705239,56.062244,18.000664,4.398835,5.019703,24.225529,25.20745,13.854428,14.742953,21.685884,12.582405,31.142643,18.269123,6.449709,30.441057,54.140465,22.974634,20.015318,21.238085,16.272854,28.539284,17.23311,10.292984,12.245529,12.40635,14.638321,9.722351,8.87735,28.324232,7.950567,13.114936,21.167288,19.678617,11.446737,20.881195,4.7828436,5.337577,15.426975,7.6191363,67.31561,9.190042,15.260024,11.324337,14.542706,17.411644,28.025444,17.390217,13.601166,23.253244,39.6299,29.768475,11.032825,13.887459,7.1444864,69.48575,6.964225,9.67502,10.048317,22.002527,9.110586,7.5146146,9.233448,9.972492,17.019527,7.2530756,28.078993,18.847046,13.390854,26.9123,22.4706,29.466408,15.391026,9.330611,20.553,16.82713,16.492746,18.197788,34.552746,14.689328,24.166422,6.5207386,10.885744,27.764608,26.014776,27.37695,9.698778,17.318916,19.285477,20.80557,395.76227
MKI67,443.79776,174.0775,298.14438,291.84262,965.2453,356.97845,354.9556,320.0639,214.57559,599.5941,435.12323,462.9478,256.3254,371.6731,147.97844,448.42374,361.6269,1014.715,310.7816,170.84099,157.70433,497.28955,533.688,309.26352,229.19385,373.03027,268.6869,503.22974,563.2698,231.5875,569.1652,935.77985,610.8919,415.2655,625.72253,355.55328,587.0701,511.0747,163.44936,324.60797,112.94183,230.41095,174.1113,240.30777,541.1382,306.97974,310.43124,455.79758,595.6218,296.3854,375.69284,200.08664,171.6839,421.49005,184.77267,1267.8252,142.612,288.49557,279.49982,384.9419,344.12198,543.487,245.21611,252.15924,510.92813,637.90405,566.876,208.83339,172.55621,128.66032,750.2731,85.78339,283.08728,250.06953,480.60782,304.15042,292.4563,267.92325,197.59921,282.58307,211.19162,507.18738,349.13647,355.30145,654.2328,360.65414,697.09845,385.24863,210.37482,330.74887,475.9702,229.86641,435.90112,454.21445,371.3184,344.58884,181.7861,264.66556,536.4544,814.8599,476.62885,158.76904,477.1241,311.2905,392.67053,7783.7935
RP11-598F7.3,11.347846,7.5125875,7.5272374,6.6988688,27.239204,13.417559,9.752794,8.609435,4.548427,20.105968,18.689087,12.584854,7.6476865,13.98106,5.4310474,42.847954,12.295552,82.61687,10.939768,3.8219368,3.8065736,16.867207,18.86456,8.159261,7.6941733,11.786592,11.554236,10.572243,20.715042,8.977713,19.1638,29.44108,17.934704,13.881228,13.974102,5.401651,18.734173,15.679973,4.583001,10.130795,1.4246886,6.5003166,2.87248,9.081765,41.964203,10.754125,10.215415,22.373095,14.981943,20.047602,10.872755,7.167832,4.5432296,12.841974,5.023581,37.293983,3.1707902,12.157616,9.6924305,11.668766,11.391638,15.140908,6.8405466,6.010401,16.121403,18.015528,21.349123,3.5887465,4.5315075,2.912724,25.063232,3.4389756,7.135332,5.8451595,24.161854,11.142023,11.29105,8.505112,4.867424,5.4312987,6.654374,19.643528,20.493322,12.54386,63.41679,10.062287,13.466135,14.0852995,6.7795267,13.448244,14.616781,6.864484,23.329836,10.148441,15.947706,12.575071,3.604147,8.819249,15.017845,29.174751,12.559637,2.3046823,17.780106,10.181211,14.319709,248.32169
GAPDH,344.39316,182.53683,264.9428,234.92776,864.1182,337.76968,300.3931,263.96262,186.5476,515.4127,401.3146,404.51898,240.0947,355.14627,140.56555,388.86905,302.9621,851.0482,265.90015,141.2283,152.06685,418.26178,472.21652,268.4749,207.64072,361.9818,257.45425,461.57877,460.33768,193.16077,573.84595,719.82153,507.4002,345.52286,526.7981,295.21338,510.93845,433.95404,167.24948,290.96048,110.52225,188.37575,193.33371,204.66486,435.7841,230.04836,249.1326,392.68796,473.4114,915.48364,298.315,189.07376,143.90524,376.62393,178.74602,1174.7087,142.13272,233.56424,240.05112,363.9261,390.8995,548.9348,222.56618,242.8222,486.1257,468.49133,453.7044,188.74554,161.56126,126.59501,632.0888,66.48006,229.97986,195.2031,399.82513,245.84268,255.30894,237.17352,179.83946,220.85327,208.74004,450.93286,296.49847,305.7088,1020.5757,268.57205,870.7832,363.944,182.46436,306.33652,487.5742,237.84589,415.07068,408.6304,377.409,290.38998,148.62761,218.54732,471.8492,700.50446,442.20578,125.74736,416.6773,324.46426,353.46313,7277.5293
ACRBP,31.690216,10.154029,31.879482,14.137628,64.85745,24.307133,20.537798,22.222673,4.30562,28.291573,27.351948,30.561771,29.730625,28.694473,8.357177,27.263126,28.084267,47.216045,22.543125,15.898722,27.626717,37.760517,35.94284,22.184675,17.03638,69.61206,21.538221,39.149452,23.728638,14.515109,54.6004,78.44385,65.96875,34.991955,38.463108,30.46541,44.229755,30.025698,6.142141,22.875631,6.2488575,11.967726,40.695087,9.466605,20.697264,18.664732,26.358427,29.593683,28.977425,46.911663,28.601225,13.516623,14.323471,31.875454,19.75647,73.37621,13.7247505,23.87952,14.828842,29.344313,25.398779,43.292763,13.994741,18.860157,46.062172,37.61395,38.93933,11.376744,13.734835,12.928163,40.02701,4.6970334,20.32287,19.423717,26.228998,24.801964,24.721434,24.488623,14.354185,19.454414,16.055588,32.898445,29.503635,38.737312,146.69397,16.163002,50.791615,28.283743,14.856726,24.49301,49.596577,21.930489,66.52174,26.988699,29.719952,29.66644,8.417048,20.673483,40.528576,86.31051,33.498158,6.9475403,38.453053,18.133673,27.41346,556.7558
PTPN6,8.962748,5.8217516,8.445425,4.990726,24.867634,7.848564,9.557812,7.658477,5.610308,13.10583,15.18326,12.589653,7.696027,10.708781,4.6268053,44.699566,18.557882,62.644806,10.42183,5.34042,5.1320586,15.676638,13.577373,12.712794,9.6051235,14.019016,7.58085,12.471289,12.737815,5.256622,18.359846,37.917763,16.890614,17.247442,20.411005,8.998946,13.535068,16.964148,3.8916087,8.263884,3.83233,4.000587,5.4659214,7.903591,15.107127,7.6478996,7.8444114,14.402762,11.757228,7.4801035,9.025715,3.7019281,5.665125,13.857311,4.4880433,32.476433,4.7752595,9.715717,7.694913,13.102594,11.704864,19.81961,7.872552,5.5481653,16.240013,31.931831,12.736024,6.1026826,3.8663268,2.402469,28.722942,0.595499,6.7299285,3.6933892,15.194137,10.746618,8.594044,7.434,3.787241,5.890538,5.0826116,14.717103,9.195813,9.726307,22.007952,11.129744,15.33598,10.232215,6.165125,10.748766,40.191895,4.4359365,12.328749,12.442016,10.150321,7.5583034,3.8171203,7.4664636,17.533657,20.121107,9.663286,3.9426577,12.220623,9.585675,10.345338,201.47255
CLEC2B,46.86423,29.50301,40.301643,29.861761,118.2428,45.116352,41.935463,35.83364,20.458393,81.95199,64.93371,59.95555,32.225815,49.349392,20.703651,57.60633,47.69943,116.974915,39.58816,25.46308,16.085304,58.956852,63.841904,39.14249,36.170986,57.664116,41.615707,80.17891,66.8388,28.300694,76.36362,121.76206,59.900063,48.97151,75.83591,42.30569,86.332985,61.48427,16.475494,40.421875,16.964315,26.500462,17.370043,32.22647,75.79031,40.379333,36.083363,52.067104,64.36709,46.83703,61.99024,28.227718,24.161032,54.268356,20.904818,171.06566,18.762314,37.05531,32.508114,52.941788,52.53424,81.91683,31.822227,36.75928,72.74975,77.815475,73.3414,28.603064,22.650808,16.128046,99.67174,13.174871,70.30795,22.100029,53.67726,39.71113,39.876484,25.431648,29.089216,27.031374,33.974792,66.8295,47.485527,47.271194,72.27013,43.75212,76.693695,44.065002,25.656687,66.68428,63.352257,35.519142,74.768616,54.718582,48.96907,47.38732,39.632786,34.788216,82.34385,111.72099,54.938576,24.435429,58.968353,43.298466,55.21956,1074.0066
ARHGDIB,205.98235,78.99382,140.73053,94.602325,471.5227,172.90562,153.54889,139.31815,94.66562,207.71236,264.46588,185.13809,120.442276,184.44264,67.77911,952.95544,362.80408,1116.4224,202.26941,73.44907,66.99488,197.83742,191.5875,161.4783,135.6023,235.02109,149.22865,298.50827,173.41881,106.31284,301.9983,910.3739,227.34245,322.1868,277.03436,146.50537,300.05847,242.21353,65.03404,154.53726,79.32607,94.275276,69.02388,131.23387,346.27628,159.29477,148.66872,192.01553,288.01987,134.62343,198.79558,65.058784,89.831245,193.10681,57.736683,492.44156,53.720577,187.66005,106.76965,184.01753,164.84906,271.66205,104.58858,93.35182,267.57718,856.7861,275.80878,125.22653,52.529034,58.02066,564.2015,28.83572,108.92228,94.23243,196.78552,124.722206,116.16852,111.30059,90.50537,97.896904,89.9453,237.08066,157.20798,167.18399,250.31807,130.46835,279.93692,193.4739,99.43849,191.91115,887.2708,107.45535,234.93805,223.85474,150.2274,170.75352,105.91331,113.703804,274.00592,363.29297,180.24178,62.102867,203.22253,148.62042,200.88422,3632.217
LDHB,716.201,288.55753,556.5184,454.06577,1796.7148,669.0154,609.8376,601.0254,357.03278,1061.8645,802.3271,793.96313,422.51245,624.0284,245.13882,977.3212,595.42224,1801.028,610.90497,271.3609,276.80835,844.5184,911.00073,534.6142,398.82367,753.6577,573.2075,891.89484,933.13257,413.58307,1187.3292,1469.6472,928.0428,749.0758,1016.3407,605.21387,1039.9302,836.5829,281.44794,540.9425,242.34186,380.4686,354.1539,410.1194,986.7036,486.9027,511.54852,741.43506,961.9823,535.07764,654.8386,358.98575,333.79492,770.63727,346.57294,2502.3467,289.40198,495.66284,451.3908,782.7082,785.71173,1163.4977,444.4113,448.70917,1040.7798,1003.72534,1023.4361,401.9895,293.49802,184.71347,1446.4875,144.0696,447.4603,365.03433,775.89124,541.19806,495.22888,463.58167,365.68808,433.85648,388.34875,867.60846,664.7396,622.0047,1139.0769,590.87054,1195.7667,650.60364,392.44168,598.08606,840.6015,429.24728,757.317,869.59973,770.0482,602.1503,360.41995,455.22363,946.22577,1380.9767,873.8688,267.27884,881.99994,630.2444,740.128,14589.011
RP11-467L13.7,35.189617,15.776684,23.758871,22.136997,70.520294,30.299868,30.584436,23.332409,15.625172,46.493576,34.970333,42.403667,28.895252,33.297173,15.4532585,93.053406,56.895626,197.299,44.616875,15.068864,7.9277143,46.11423,38.703983,26.081892,20.994347,35.17273,20.159729,39.548695,39.55353,15.905409,46.3516,70.658134,37.717194,47.586807,48.190964,31.628134,43.300926,46.76987,18.891401,21.847363,10.745752,14.555216,17.089378,30.500605,49.626904,39.6587,23.208801,38.906147,44.839287,22.084124,27.354374,12.743491,13.77242,35.065216,20.01676,100.949326,13.779999,23.418556,17.245653,28.106762,31.732704,44.81322,21.984749,22.062347,39.16563,51.40257,43.791702,27.966063,13.183428,10.574295,85.88542,3.685546,18.584524,16.438198,49.14055,25.836555,19.814808,21.517344,16.994473,28.22156,16.191103,37.00273,26.260248,25.407986,48.11742,23.976748,50.580833,28.91392,18.592495,32.841106,63.765167,19.61288,35.28858,50.01255,26.88501,24.728094,17.323687,20.69113,45.18651,64.245865,31.777287,18.545383,39.38873,23.239517,34.06856,601.18
KIAA1551,142.90955,59.022484,104.11571,100.82017,324.65567,121.13453,110.81516,95.16327,69.07926,199.56078,149.7859,150.21895,83.846466,115.96115,47.61393,225.02705,134.0955,417.36322,113.8131,55.300556,44.92167,165.26546,174.48184,101.54472,70.35556,135.17192,92.32876,171.77716,223.51688,70.102684,190.3324,281.2681,160.99602,153.23866,210.45279,127.31868,209.87067,170.4692,55.776917,103.598564,36.442608,72.35093,66.033936,102.18849,218.2835,140.96912,96.57213,133.3478,182.66225,90.66135,127.5806,56.39556,59.995712,134.54298,50.85324,406.73386,49.097435,86.53544,94.146484,143.78235,114.01136,191.32547,81.67067,78.91143,170.03168,178.95117,190.07552,77.71552,49.555294,39.722713,251.62941,25.746422,101.80332,83.84742,151.93593,99.97888,90.792,96.33071,65.9105,97.38644,67.27037,167.47566,108.1546,103.82813,215.26675,111.62292,204.93207,117.81606,64.513435,117.19121,181.71884,76.255844,139.87943,172.00409,123.02285,115.364716,71.65952,89.96717,176.60765,285.14157,162.46152,54.02025,155.97067,95.54376,144.45412,2609.4248
FGD4,9.437183,2.1413362,3.5491374,8.782229,21.227,5.941418,5.3724785,4.8716817,4.3934965,8.375473,8.90743,8.20016,4.403782,7.8265624,3.5568316,25.154919,7.926838,42.935722,7.8754687,4.500053,2.7077017,8.71621,10.534794,7.166227,3.0945542,5.3274126,7.6301937,9.783486,9.869612,4.0253186,11.816626,16.102325,9.232998,5.245746,17.682095,6.0890102,12.443799,10.060773,2.9072227,5.082652,1.6969529,3.0310402,5.1697927,4.792302,11.606042,4.156859,6.2508326,8.947548,5.1283846,6.1147265,5.8317704,2.4381955,3.249887,5.282757,5.0617957,27.485775,3.0476234,5.124674,5.357628,8.452277,5.881626,10.825102,2.6224625,3.9747405,13.280041,10.415216,7.6947637,5.901555,1.9136357,3.6412024,15.814661,1.2522947,4.669407,3.0381129,10.991206,5.1113133,4.990475,4.0223885,4.296656,8.1402645,4.7536583,7.6907015,5.4289274,6.4954095,17.660608,7.111195,10.154359,5.8133636,2.8007228,5.477559,11.778837,5.287337,8.743719,11.919228,8.389514,6.759576,5.134568,4.1658664,11.99091,15.378216,10.448098,3.8343997,10.850974,4.994467,9.1547,138.36104
